Course,Section,Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Other,GPA,TermCode
BOT155,VA,Meicenheimer Roger D.,0,6,0,1,8,0,1,3,0,0,4,0,1,0,2.65,201110
BOT155,VB,Ahlquist Tia,3,7,0,5,4,0,0,1,0,0,0,0,1,3,3.36,201110
BOT155,VC,Castellano Steven M.,0,13,0,0,3,0,0,4,0,0,0,0,1,2,3.29,201110
BOT155,VD,McCarthy Mirabai R.,2,2,3,1,1,5,2,2,2,0,0,1,0,3,2.84,201110
BOT155,VE,Cui Yunluan,2,8,1,0,4,0,0,3,0,0,1,0,0,3,3.3,201110
BOT155,VF,Klein Laura L.,1,2,6,3,4,0,2,2,1,1,0,1,0,1,2.97,201110
BOT171, A,Stevens Martin Henry H.,1,2,6,13,24,17,10,11,8,0,1,1,0,4,2.72,201110
BOT191, A,Smith-Huerta Nancy,0,2,1,3,6,0,3,3,0,0,0,0,0,2,2.92,201110
BOT191, B,Smith-Huerta Nancy,1,1,0,3,1,0,0,3,0,1,1,0,0,1,2.65,201110
BOT191, C,Smith-Huerta Nancy,0,3,1,2,2,0,2,1,0,0,1,0,0,1,2.99,201110
BOT191, D,Smith-Huerta Nancy,0,2,2,2,8,0,0,4,0,0,0,0,1,0,2.84,201110
BOT205, A,Meicenheimer Roger D.,0,3,0,0,4,0,0,4,0,0,1,0,0,0,2.75,201110
BOT244, A,Keegan John F.,2,4,3,3,29,0,1,8,1,0,0,0,0,32,2.98,201110
BOT277, B,Hickey R. J.,0,16,1,0,0,0,0,0,0,0,0,0,0,1,3.98,201110
BOT302, A,Vincent Michael A.,2,5,2,5,1,0,1,2,3,0,0,0,1,1,3.01,201110
BOT342, A,Hoffman Susan M.,0,0,3,1,3,1,0,0,0,2,0,0,0,0,2.87,201110
BOT431, A,Medley Kimberly E.,0,1,0,3,5,1,0,2,0,0,0,0,0,0,2.97,201110
BOT581, A,Edelmann Richard E.,3,5,1,0,1,0,0,0,0,0,0,0,0,0,3.87,201110
BOT699T, A,Pareja Jose I.,0,2,1,3,3,1,1,0,0,0,0,0,0,1,3.24,201110
BOTF107, A,Money Nicholas P.,0,9,0,0,1,0,0,0,0,0,0,0,0,0,3.9,201110
BUS101,AA,Herron Daniel J.,0,0,2,5,9,6,5,1,3,3,0,0,0,0,2.64,201110
BUS101,AB,Herron Daniel J.,0,1,4,4,10,3,5,2,2,0,1,0,1,0,2.73,201110
BUS101,AC,Herron Daniel J.,0,3,2,2,4,5,6,8,1,0,1,1,0,1,2.57,201110
BUS101,AD,Herron Daniel J.,0,0,5,6,9,2,4,5,3,0,0,0,0,0,2.79,201110
BUS101,AE,Herron Daniel J.,0,2,1,4,5,7,3,2,5,2,0,0,0,2,2.61,201110
BUS101,AF,Herron Daniel J.,0,3,1,3,8,3,4,5,1,3,0,0,0,3,2.66,201110
BUS101,AG,Herron Daniel J.,0,0,3,8,3,9,2,4,3,0,0,0,0,1,2.77,201110
BUS101,AH,Herron Daniel J.,0,1,4,5,7,4,2,3,2,0,0,0,1,3,2.8,201110
BUS101,BA,Barr Terri F.,0,2,0,0,4,4,0,14,1,0,3,2,1,3,2.09,201110
BUS101,BB,Barr Terri F.,0,2,1,0,7,4,0,7,4,0,1,1,0,3,2.44,201110
BUS101,CA,Barr Terri F.,0,1,3,0,7,7,0,11,1,0,2,0,0,1,2.52,201110
BUS101,CB,Barr Terri F.,0,2,3,0,6,4,0,14,3,0,0,1,1,0,2.4,201110
BUS101,CC,Barr Terri F.,0,1,1,0,8,7,0,12,0,0,1,1,0,2,2.46,201110
BUS101,DA,Luzadis Rebecca A.,0,1,1,2,7,2,1,10,0,0,4,1,1,4,2.26,201110
BUS101,DB,Luzadis Rebecca A.,0,4,1,0,15,2,2,6,0,0,1,0,0,3,2.83,201110
BUS101,EA,Luzadis Rebecca A.,0,1,1,2,11,1,1,12,1,0,2,0,0,1,2.5,201110
BUS101,EB,Luzadis Rebecca A.,0,2,2,0,12,2,0,10,0,0,3,0,0,2,2.57,201110
BUS101,EC,Luzadis Rebecca A.,0,0,2,0,6,1,3,14,0,1,2,0,1,2,2.21,201110
BUS101C, A,Herron Daniel J.,1,6,4,7,4,0,0,0,0,0,0,0,0,0,3.54,201110
BUS101C, B,Barr Terri F.,0,10,2,0,12,0,0,0,0,0,0,0,0,0,3.48,201110
BUS101C, C,Barr Terri F.,0,10,3,0,7,0,0,1,0,0,0,0,0,0,3.53,201110
BUS101C, D,Luzadis Rebecca A.,0,9,5,0,5,1,0,4,0,0,1,0,0,0,3.25,201110
BUS101C, E,Luzadis Rebecca A.,0,7,3,4,7,0,1,2,0,0,0,0,0,0,3.32,201110
BUS102, A,Hampel Judith G.,1,1,1,11,4,0,1,0,0,0,0,0,2,0,2.97,201110
BUS102, B,Hampel Judith G.,0,2,2,5,6,1,1,2,1,0,0,0,0,0,3.03,201110
BUS102, C,Hampel Judith G.,0,0,3,5,8,1,0,2,1,0,0,0,1,0,2.86,201110
BUS102, D,Tholke Laura,0,12,7,0,1,0,0,0,0,0,0,0,0,1,3.85,201110
BUS102, E,Tholke Laura,0,13,6,1,0,0,0,0,0,0,0,0,0,0,3.88,201110
BUS102, F,Tholke Laura,0,11,8,0,2,0,0,1,0,0,0,0,0,0,3.71,201110
BUS102, G,Hampel Judith G.,2,0,0,9,5,3,0,0,0,0,1,0,1,1,2.94,201110
BUS102, H,Hampel Judith G.,1,0,1,7,12,0,0,0,0,0,0,0,0,1,3.18,201110
BUS102, I,Hampel Judith G.,0,0,2,4,10,1,1,0,0,0,0,0,2,0,2.78,201110
BUS102, J,Finnerty Susan M.,0,3,5,1,4,4,1,0,1,0,0,0,0,1,3.19,201110
BUS102, K,Finnerty Susan M.,0,2,13,4,1,0,0,0,0,0,0,0,0,0,3.62,201110
BUS102, L,Finnerty Susan M.,0,3,7,4,6,0,1,0,0,0,0,0,0,0,3.4,201110
BUS102, M,Finnerty Susan M.,0,4,9,5,1,0,1,0,0,0,0,0,0,0,3.56,201110
BUS102, N,Waldrop Kelly,0,7,0,0,13,0,0,1,0,0,0,0,0,0,3.29,201110
BUS102, O,Waldrop Kelly,0,6,0,0,12,0,0,1,0,0,0,0,0,0,3.26,201110
BUS102, P,Waldrop Kelly,0,4,0,0,16,0,0,0,0,0,0,0,0,0,3.2,201110
BUS102, Q,Hampel Judith G.,3,0,0,5,6,2,1,0,1,0,0,0,1,1,2.94,201110
BUS102, R,Hampel Judith G.,0,2,1,7,7,0,2,0,0,0,0,0,0,2,3.18,201110
BUS102, S,Hampel Judith G.,1,0,2,6,10,0,1,0,0,0,0,0,0,0,3.18,201110
BUS102, T,Dadas Caroline E.,0,2,7,7,3,1,1,0,0,0,0,0,0,0,3.38,201110
BUS102, V,Waldrop Kelly,0,6,0,0,9,0,0,2,0,0,1,0,1,1,2.95,201110
BUS102, W,Waldrop Kelly,0,8,0,0,13,0,0,1,0,0,0,0,0,0,3.32,201110
BUS102, X,Waldrop Kelly,0,12,0,0,8,0,0,1,0,0,0,0,0,0,3.52,201110
BUS102, Y,Waldrop Kelly,0,6,0,0,15,0,0,1,0,0,0,0,0,0,3.23,201110
BUS102, Z,Waldrop Kelly,0,8,0,0,10,0,0,0,0,0,2,0,0,0,3.2,201110
BUS102,AA,Waldrop Kelly,0,9,0,0,10,0,0,1,0,0,0,0,0,0,3.4,201110
BUS102,AB,Hall Lynnetta J.,0,7,7,6,0,0,0,0,0,0,0,0,0,0,3.69,201110
BUS102,AC,Hall Lynnetta J.,0,12,7,2,0,0,0,0,0,0,0,0,0,0,3.83,201110
BUS102,AD,Watts Sharon A.,1,1,4,5,1,5,3,0,0,0,0,0,0,0,3.14,201110
BUS131,TA,Yen Chi Chung David,0,4,9,6,2,0,0,0,0,0,0,0,0,0,3.58,201110
BUS151, A,Curme Michael A.,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,201110
BUS228, A,Attaway Sharon L.,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
BUS399E, A,Suellau Kim I.,1,4,3,2,0,0,0,0,0,0,0,0,0,0,3.77,201110
BUS621,TA,Kayne Joseph A.,0,8,7,4,9,2,0,1,0,0,0,0,0,0,3.4,201110
BUS622,UA,DelVecchio Devon S.,0,20,3,4,1,1,1,1,0,0,0,0,0,0,3.69,201110
BUS625, A,Schwartz Pamela M.,0,22,0,0,10,0,0,0,0,0,0,0,0,0,3.69,201110
BUS629, A,Bays C. Brad,0,24,7,0,0,0,0,1,0,0,0,0,0,0,3.87,201110
BUS633,UA,Ellram Lisa M.,0,16,7,3,5,0,0,1,0,0,0,0,0,0,3.65,201110
BWS151, A,Gaskins Adrian T.,0,7,15,9,10,6,1,3,0,0,0,0,0,0,3.29,201110
BWS151, B,Gaskins Adrian T.,0,16,11,9,5,5,0,1,1,0,0,0,0,1,3.47,201110
BWS151, C,Brown Tammy L.,0,0,5,16,20,5,2,1,1,0,0,1,0,0,3.02,201110
BWS151, E,Coates Rodney D.,2,5,4,9,3,1,4,4,0,0,0,0,1,2,3.07,201110
BWS156H, A,Daddieh Cyril K.,0,3,2,2,4,0,0,1,0,0,0,0,0,0,3.33,201110
BWS224, A,Olumwullah Osaak A.,0,1,0,1,2,2,1,0,0,1,0,0,1,1,2.48,201110
BWS250C, A,Baszile Denise M.,0,2,5,5,1,0,0,0,0,0,0,0,0,1,3.54,201110
CFA182, A,Marsh Alexandra W.,0,17,2,1,0,0,0,1,0,0,0,0,0,1,3.84,201110
CFA201, A,Stevens Sue N.,0,2,2,4,1,1,1,0,0,1,0,0,0,2,3.16,201110
CFA340, A,Thomas Susan,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,201110
CFA410, A,Thomas Susan,0,2,2,4,4,1,1,1,0,0,1,3,0,1,2.67,201110
CHI101, B,Wang Lihong,0,4,8,2,3,1,0,0,2,0,0,0,0,1,3.37,201110
CHI101, C,Wang Lihong,0,4,4,4,3,2,1,2,1,0,1,1,0,1,2.96,201110
CHI101, D,Lin Jie,5,7,4,1,1,2,1,0,0,0,0,0,0,1,3.66,201110
CHI101, E,Gao Yujuan,0,13,3,5,2,0,0,0,0,0,0,0,0,0,3.72,201110
CHI101, F,Zhou Zhenghong,0,6,7,3,3,2,0,0,1,0,0,0,0,1,3.45,201110
CHI141, A,Lin Jie,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,201110
CHI201, A,Lin Pi-Hua,0,1,9,4,2,0,2,0,0,0,0,0,0,0,3.39,201110
CHI201, B,Shi Liang,0,4,0,3,5,4,0,1,0,0,0,0,0,1,3.16,201110
CHI201, C,Lin Pi-Hua,0,0,7,5,2,3,1,0,0,0,0,0,0,1,3.27,201110
CHI201, D,Lin Jie,1,4,3,0,2,0,0,1,0,0,0,0,0,0,3.55,201110
CHI202, A,Zhou Zhenghong,0,6,1,1,2,1,2,0,1,0,0,0,0,1,3.29,201110
CHI252,UA,Yang Haosheng,0,5,14,2,0,0,1,0,0,0,1,0,0,1,3.55,201110
CHI253, A,Liu Xiuwu R.,1,4,5,3,0,4,0,1,1,0,0,0,1,1,3.15,201110
CHI255, A,Shi Liang,0,1,4,5,7,3,0,2,0,0,0,0,0,0,3.11,201110
CHI301, B,Sang Dongxia,0,1,2,4,1,0,2,1,0,0,2,0,0,0,2.78,201110
CHI301, C,Huang Quanyu,0,5,4,1,3,0,3,2,0,0,0,0,0,0,3.22,201110
CHI302, A,Lin Pi-Hua,0,2,4,2,0,2,1,2,0,0,0,0,0,0,3.16,201110
CHI311, A,Wang Lihong,0,2,3,1,3,1,1,2,0,0,0,0,1,0,2.89,201110
CHI401, A,Song Xingyun,3,8,1,1,0,0,0,0,0,0,0,0,0,0,3.92,201110
CHM102, A,Callahan Phyllis,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201110
CHM111, A,Jessa Yasmin,4,13,4,2,17,7,5,8,3,0,3,0,0,0,2.95,201110
CHM111, B,Jessa Yasmin,0,8,5,2,18,8,3,8,0,0,2,1,1,1,2.83,201110
CHM141, A,Stewart Robert P.,0,19,0,0,19,0,0,18,0,0,16,0,14,14,2.15,201110
CHM141, B,Stewart Robert P.,0,18,0,0,51,0,0,37,0,0,23,0,27,42,2.06,201110
CHM141, C,Riechel Thomas L.,1,30,0,0,62,0,0,51,0,0,25,0,13,19,2.4,201110
CHM141, D,Bretz Stacey L.,1,12,12,10,18,12,16,17,13,5,10,6,11,11,2.3,201110
CHM141H, A,Isaacson Alan D.,0,11,0,0,36,0,0,12,0,0,3,0,1,14,2.84,201110
CHM141R, A,Crowder Michael W.,0,0,0,0,11,0,0,2,0,0,3,0,2,2,2.22,201110
CHM141R, B,Crowder Michael W.,0,0,0,0,4,0,0,7,0,0,5,0,2,2,1.72,201110
CHM141R, C,Crowder Michael W.,0,3,0,0,5,0,0,6,0,0,2,0,1,2,2.41,201110
CHM141R, D,Crowder Michael W.,0,2,0,0,5,0,0,6,0,0,7,0,2,1,1.91,201110
CHM141R, E,Crowder Michael W.,0,2,0,0,4,0,0,5,0,0,2,0,2,1,2.13,201110
CHM142, A,Cybulski S. Mark,0,2,2,1,1,2,5,4,6,3,1,2,1,11,2.1,201110
CHM144, A,Novak Michael,0,21,0,0,53,0,0,45,0,0,7,0,4,13,2.62,201110
CHM144, B,Novak Michael,0,31,0,0,78,0,0,39,0,0,5,0,3,10,2.83,201110
CHM144, C,Shumba Maxwell Z.,0,14,0,0,48,0,0,29,0,0,8,0,4,11,2.58,201110
CHM144, D,Jessa Yasmin,0,20,0,0,31,0,0,16,0,0,6,0,1,6,2.85,201110
CHM144, E,Makaroff Christopher A.,0,16,0,0,37,0,0,16,0,0,7,0,2,5,2.74,201110
CHM144, F,Garrity James D.,0,24,0,0,64,0,0,20,0,0,4,0,3,8,2.89,201110
CHM144H, A,Riechel Thomas L.,0,12,0,0,5,0,0,1,0,0,0,0,0,1,3.61,201110
CHM144H, B,Riechel Thomas L.,0,12,0,0,5,0,0,0,0,0,0,0,1,2,3.5,201110
CHM145, A,Bretz Richard L.,0,8,0,0,12,0,0,7,0,0,3,0,1,5,2.74,201110
CHM147, A,Makaroff Christopher A.,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,201110
CHM153, A,Riechel Thomas L.,0,8,0,0,17,0,0,4,0,0,3,0,1,5,2.85,201110
CHM153, B,Riechel Thomas L.,0,6,0,0,15,0,0,7,0,0,4,0,1,0,2.64,201110
CHM231, A,Shumba Maxwell Z.,0,22,0,0,63,0,0,17,0,0,4,0,1,2,2.94,201110
CHM241, A,Hershberger James W.,0,27,0,0,20,0,0,21,0,0,9,0,1,0,2.81,201110
CHM241, B,Hershberger James W.,0,48,0,0,55,0,0,52,0,0,16,0,2,8,2.76,201110
CHM244, A,Garrity James D.,0,6,6,14,10,5,9,11,9,5,4,1,0,3,2.56,201110
CHM244, B,Garrity James D.,3,11,5,7,9,6,11,6,2,1,1,0,0,2,2.96,201110
CHM244, C,Garrity James D.,5,14,11,11,11,13,11,4,5,4,4,0,1,1,2.89,201110
CHM244, D,Garrity James D.,0,3,3,4,5,0,3,2,2,1,1,0,0,0,2.83,201110
CHM251, A,Hartley Christopher S.,4,21,1,4,10,6,1,5,1,1,5,2,3,0,2.89,201110
CHM254, A,Taylor Richard T.,0,9,0,0,3,0,0,1,0,0,0,0,0,0,3.62,201110
CHM254, B,Taylor Richard T.,0,12,0,0,5,0,0,1,0,0,0,0,0,0,3.61,201110
CHM254, C,Taylor Richard T.,0,10,1,0,4,0,0,0,0,0,0,0,0,0,3.71,201110
CHM351, A,Isaacson Alan D.,0,1,0,0,4,0,0,19,0,0,3,0,4,9,1.84,201110
CHM363, A,Bretz Richard L.,1,6,0,3,9,0,1,5,0,0,2,0,1,2,2.83,201110
CHM364, B,Danielson Neil D.,0,6,0,1,5,0,0,2,0,0,0,0,0,1,3.31,201110
CHM432, A,Hagerman Ann E.,0,14,0,10,21,0,5,17,1,0,1,0,2,3,2.82,201110
CHM433, A,Smith Amanda C.,0,12,0,0,13,0,0,16,0,0,1,0,3,5,2.67,201110
CHM438, A,Tai Heeyoung,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3.7,201110
CHM438, B,Tai Heeyoung,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3.7,201110
CHM454, A,Sommer Andre J.,0,4,0,0,11,0,0,4,0,0,2,0,1,0,2.68,201110
CHM471, A,Tolbert Blanton S.,0,11,0,1,17,0,2,18,0,0,1,0,3,2,2.64,201110
CHM517, A,Tierney David L.,0,1,3,2,10,0,0,0,0,0,0,0,0,0,3.23,201110
CHM533, A,Hawes John W.,0,4,0,0,11,0,0,1,0,0,0,0,0,0,3.19,201110
CHM600, A,Makaroff Christopher A.,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,201110
CHM650, A,Smith Amanda C.,0,0,1,0,1,0,0,0,0,0,0,0,0,9,3.35,201110
CHM700, A,Danielson Neil D.,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,201110
CHM720, A,Taylor Richard T.,0,2,3,0,0,0,0,0,0,0,0,0,0,8,3.82,201110
CHM725, A,Kennedy Michael A.,0,2,2,2,0,0,0,0,0,0,0,0,0,7,3.67,201110
CHM750, A,Makaroff Christopher A.,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,201110
CHM780, A,Cybulski S. Mark,0,2,0,0,0,0,0,0,0,0,0,0,0,20,4,201110
CLS101, A,Rose Peter W.,0,2,2,3,5,7,4,0,4,2,3,2,4,1,2.16,201110
CLS121, A,Lyons Deborah,10,16,3,3,5,5,2,4,2,1,1,1,1,2,3.19,201110
CLS121F, A,de Luce Judith,0,28,14,4,2,1,1,0,0,0,0,0,0,3,3.76,201110
CLS121H, A,McCoskey Denise E.,0,13,6,2,2,1,0,0,0,0,0,0,0,0,3.73,201110
CLS210A, A,Rose Peter W.,0,3,1,4,3,1,1,0,0,0,0,0,0,0,3.3,201110
CLS213, A,Rose Peter W.,0,2,2,3,3,0,1,3,0,0,0,0,1,2,2.84,201110
CLS321, A,de Luce Judith,0,20,4,3,0,0,0,0,0,0,0,0,0,0,3.88,201110
CLS334, A,Nimis Stephen A.,1,8,0,1,3,1,0,1,0,0,1,0,0,0,3.38,201110
CLS380A, A,McCoskey Denise E.,0,11,0,1,1,1,0,1,0,0,0,0,0,0,3.67,201110
CMS201, A,Chess Shira,0,1,6,4,7,0,1,0,0,0,0,0,0,0,3.3,201110
COM134, A,Bernard Nicholas A.,5,19,22,23,41,17,10,20,6,1,1,2,2,1,2.95,201110
COM135, B,Foote Justin G.,0,9,3,5,4,3,1,0,0,0,0,0,0,0,3.44,201110
COM135, D,Bernard Nicholas A.,0,4,2,2,8,5,3,0,0,0,0,0,0,1,3.1,201110
COM135, E,Eden Jennifer,0,2,3,8,4,1,0,0,1,0,0,0,0,0,3.26,201110
COM135, F,McKittrick Christe L.,0,10,7,6,0,1,0,0,0,0,0,0,0,1,3.68,201110
COM135, H,Eden Jennifer,0,0,4,6,2,2,3,0,1,1,1,1,0,3,2.74,201110
COM135, K,Burke Maura D.,1,6,6,7,3,0,0,0,0,0,0,0,0,3,3.58,201110
COM135, L,Burke Maura D.,1,2,7,7,1,3,2,0,0,0,0,0,0,0,3.33,201110
COM135, M,Foote Justin G.,0,2,7,4,5,1,4,1,0,0,0,0,1,0,3.04,201110
COM135, N,Eden Jennifer,0,2,5,6,8,3,1,0,0,0,0,0,0,0,3.23,201110
COM135, O,McKittrick Christe L.,1,2,6,10,2,2,1,2,0,0,0,0,0,0,3.27,201110
COM135, P,Foote Justin G.,0,3,5,4,9,2,1,0,0,0,0,0,0,1,3.27,201110
COM135, Q,Foote Justin G.,0,3,3,4,5,1,0,1,0,0,0,0,0,0,3.29,201110
COM135, S,Bernard Nicholas A.,0,3,4,2,5,1,2,1,0,0,0,0,0,0,3.21,201110
COM135, U,Gennaria Janice K.,0,4,7,4,3,3,0,1,1,0,0,0,0,0,3.3,201110
COM135, V,Holm Todd T.,0,8,12,3,2,0,0,0,0,0,0,0,0,1,3.69,201110
COM135, W,Gennaria Janice K.,0,4,9,4,6,2,0,0,0,0,0,0,0,0,3.44,201110
COM135, X,Burke Maura D.,0,4,7,6,8,0,0,0,0,0,0,0,0,0,3.43,201110
COM135, Y,Burke Maura D.,0,7,9,6,4,0,0,0,0,0,0,0,0,0,3.58,201110
COM135, Z,McKittrick Christe L.,0,5,7,10,3,1,0,0,0,0,0,0,0,0,3.48,201110
COM135,AA,McKittrick Christe L.,0,2,5,11,2,2,2,0,0,0,0,0,0,2,3.28,201110
COM135,AE,Gennaria Janice K.,0,5,2,2,5,5,0,0,0,0,0,0,0,1,3.29,201110
COM135,AF,Gennaria Janice K.,0,2,13,4,5,1,1,0,0,0,0,0,0,0,3.43,201110
COM135H, A,Epping Darren L.,0,2,6,5,3,2,1,0,0,1,0,0,0,0,3.24,201110
COM135H, B,Holm Todd T.,0,4,12,1,1,0,0,0,0,0,0,0,0,0,3.71,201110
COM136, A,Bayley Elizabeth W.,1,6,5,4,3,3,3,0,0,0,0,0,2,2,3.1,201110
COM136, B,Bayley Elizabeth W.,1,1,9,8,2,4,2,0,1,0,0,0,1,0,3.13,201110
COM143, A,Becker Ronald P.,9,17,19,22,25,24,30,22,16,6,8,5,4,12,2.64,201110
COM143H, A,Campbell Richard,0,9,5,4,1,0,0,0,0,0,0,0,0,0,3.72,201110
COM146, A,German Kathleen M.,0,0,1,0,4,6,7,4,2,0,1,0,0,0,2.42,201110
COM146, B,German Kathleen M.,0,0,3,1,6,2,6,7,0,0,0,0,0,0,2.62,201110
COM206, A,Sholle David,0,10,3,1,3,1,0,0,0,0,0,0,0,1,3.67,201110
COM206, B,Scott Ronald B.,6,14,5,3,1,0,0,0,0,0,0,0,0,1,3.84,201110
COM211, A,Sholle David,0,1,1,1,6,2,0,0,0,0,0,0,0,0,3.13,201110
COM211, B,Sholle David,1,2,4,4,5,1,0,0,0,0,0,0,0,0,3.39,201110
COM211, D,Sholle David,0,3,2,4,4,2,0,0,0,0,0,0,0,1,3.33,201110
COM215, A,Long Robert D.,0,0,3,4,14,2,2,0,2,1,0,0,0,0,2.89,201110
COM215, B,Long Robert D.,0,1,5,4,13,3,1,1,0,0,0,0,1,2,3,201110
COM231, A,Epping Darren L.,1,4,4,7,6,3,1,2,0,0,0,0,0,0,3.23,201110
COM239, A,Semlak Julie,0,5,5,10,3,4,1,1,0,0,0,0,0,0,3.3,201110
COM239, B,Semlak Julie,0,1,5,7,7,4,2,4,0,0,0,0,1,0,2.9,201110
COM239, C,Semlak Julie,0,5,2,3,5,3,5,3,1,0,1,0,0,0,2.88,201110
COM258, A,Brewer William E.,0,0,6,5,3,4,0,0,0,0,0,0,0,0,3.25,201110
COM259, A,Brewer William E.,0,2,16,13,20,29,14,6,3,1,1,0,1,2,2.83,201110
COM262, A,Weiner Judith L.,0,0,2,3,8,5,7,3,0,0,0,0,0,0,2.75,201110
COM262, B,Weiner Judith L.,0,0,1,0,7,6,11,3,0,0,1,0,0,0,2.52,201110
COM262, C,Frymier Ann B.,0,3,1,1,12,1,2,9,0,0,1,0,0,0,2.71,201110
COM281, A,Drushel Bruce E.,0,2,5,0,5,2,1,4,2,1,0,0,0,1,2.81,201110
COM281, B,Drushel Bruce E.,0,2,2,2,7,1,3,4,0,0,0,0,1,0,2.75,201110
COM301, A,Kleiman Howard M.,0,1,1,7,4,0,0,0,0,0,0,0,0,1,3.29,201110
COM311, A,Ribbler Samuel M.,0,5,9,0,0,0,0,0,0,0,0,0,0,0,3.81,201110
COM336, A,Nadler Lawrence B.,0,9,0,3,9,2,1,1,2,1,0,0,0,1,3.12,201110
COM339, A,Shulman Gary M.,0,5,4,7,9,3,2,0,0,0,0,0,0,0,3.25,201110
COM343, A,Beitzel Steven E.,3,4,1,1,2,0,1,0,0,0,0,0,0,0,3.61,201110
COM353, A,Drushel Bruce E.,0,2,2,2,13,3,2,1,1,0,0,0,0,0,2.98,201110
COM354, A,Chess Shira,0,3,7,7,6,5,0,0,1,0,0,0,0,1,3.25,201110
COM354, B,Chess Shira,0,3,9,8,7,3,0,0,2,0,0,0,0,0,3.26,201110
COM359, A,Bayley Elizabeth W.,0,0,7,7,8,0,0,0,0,0,0,0,0,0,3.32,201110
COM359, B,Bayley Elizabeth W.,0,2,2,11,4,2,0,0,0,0,0,0,0,0,3.29,201110
COM377, B,Becker Ronald P.,2,8,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
COM428, A,Nadler Lawrence B.,0,8,0,3,7,1,0,6,2,1,0,1,0,0,2.86,201110
COM431, A,Nadler Marjorie K.,0,4,0,3,9,4,2,4,0,2,1,1,0,0,2.69,201110
COM436, A,Eden Jennifer,1,7,8,6,6,2,0,0,0,0,0,0,0,0,3.49,201110
COM439, A,Shulman Gary M.,0,3,8,8,5,1,0,0,0,1,0,0,0,0,3.35,201110
COM445, A,Kleiman Howard M.,0,3,5,3,12,0,0,1,0,0,0,0,0,0,3.27,201110
COM445, B,Kleiman Howard M.,0,2,5,4,4,0,1,0,0,0,0,0,0,0,3.38,201110
COM447, A,German Kathleen M.,0,18,2,0,3,0,0,0,0,0,1,0,0,0,3.73,201110
COM459, A,Brewer William E.,0,1,8,12,0,2,0,0,0,0,0,0,0,0,3.42,201110
COM469, A,Brewer William E.,2,17,6,0,0,0,0,0,0,0,0,0,0,0,3.93,201110
CSE141, A,Foster Drew W.,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,201110
CSE148, A,Black Robert W.,0,5,1,8,2,4,1,4,0,1,0,0,0,2,3.02,201110
CSE148, B,Foster Drew W.,0,4,3,2,5,5,0,4,3,3,0,0,0,0,2.73,201110
CSE148, C,Foster Drew W.,0,2,1,3,10,4,3,1,2,1,1,0,1,0,2.66,201110
CSE148, D,Deer Glenn C.,0,6,3,5,6,2,1,1,1,1,2,0,0,1,3.01,201110
CSE148, E,Deer Glenn C.,0,5,3,4,3,3,3,2,0,0,4,0,0,0,2.83,201110
CSE148, F,Ehrman Mitchell J.,0,9,5,1,3,4,3,0,0,0,2,0,0,0,3.2,201110
CSE148, J,Sympson Brian M.,0,6,2,7,5,2,2,2,0,1,1,0,0,0,3.06,201110
CSE148, K,Scoville David J.,5,2,5,4,4,0,0,1,1,0,3,0,0,0,3.14,201110
CSE148, L,Sympson Brian M.,0,4,2,5,7,5,0,2,1,0,2,0,1,1,2.83,201110
CSE148, M,Ucci Frances,0,4,1,1,10,7,1,1,1,1,0,0,0,0,2.93,201110
CSE148, N,Ucci Frances,0,12,0,5,7,0,0,1,1,1,0,0,0,0,3.35,201110
CSE148, O,Tepe Dirk S.,0,9,2,3,4,4,2,3,1,0,0,0,1,0,3.05,201110
CSE148,AA,Toaddy Jeffrey M.,1,3,4,7,2,1,2,0,1,1,1,1,2,3,2.77,201110
CSE148,BB,Cruez Rebecca L.,0,4,2,4,7,4,4,1,1,0,1,0,0,0,2.94,201110
CSE148,CC,Cruez Rebecca L.,0,3,3,3,8,6,2,3,1,0,0,0,0,0,2.95,201110
CSE148,DD,Cruez Rebecca L.,0,5,3,4,4,4,1,3,4,0,0,0,0,0,2.94,201110
CSE148,EE,Beck Michael D.,0,3,3,4,3,5,1,3,1,2,1,1,1,0,2.61,201110
CSE148,GG,Modirrousta Mostafa,0,3,4,5,3,5,4,2,0,0,1,0,0,1,2.96,201110
CSE148,JJ,Stahr Michael C.,0,2,3,4,3,5,3,2,1,1,2,0,2,1,2.53,201110
CSE148,KK,Stahr Michael C.,0,2,3,4,7,3,2,4,0,1,1,0,1,0,2.73,201110
CSE148,LL,Stahr Michael C.,0,1,5,7,4,3,1,2,1,2,1,0,1,0,2.76,201110
CSE148,NN,Stahr Michael C.,0,5,3,4,8,0,2,6,1,0,0,0,0,0,2.99,201110
